,review_id,app_id,review_text,label
978,137380890,1493750,"I had fun, unfortunately, I can't recommend it. After the first time I played it I ended up having an error, ""The Online Service is Unavailable. Please Check Your Internet Connection & Try Again"" and I tried to look online for several guides. I decided to just refund it because honestly I don't feel like waiting after the refund deadline and finding out if maybe they'll fix this error in the future.",0
979,137380782,1493750,"Schemer demon is broken to fight against as a survivor, and ruins my new player experience. Requesting a refund.",0
980,137379732,1493750,Unfair matchmaking. Clunky beyond words. And good luck finding a game if you queue as demon. Complete waste of time and money.,0
981,137381189,1321440,This is the pokemon game ive desired since playing fire red all those years ago.,1
982,137378396,2311140,"You can turn the butterfly into a taxi
10/10 best game",1
983,137382313,2069040,"Very fun game, good plot. why cliff hanger :(
When next game, will definitely play",1
984,137381288,2069040,"great game! it was interesting
cant wait for the third part!!!
+ the style of this game is awesome as hell
keep at it devs!",1
985,137382114,1293460,"Beautiful graphics, and a cool game for fans of such genres. Everything is clear and uncluttered.",1
986,137381696,1293460,"Played back in the first part of this game. I usually don't play games of this genre, but this game was passed, though not in one go. The second part seemed a little different in terms of controls, although maybe I just got used to it, in general, nothing has changed and the models remained the same, changed except that the story, for me it is basically enough. It's also good that the prologue, which I played before was saved and you can continue from the point at which I stopped.",1
987,137380460,1293460,Finally this game is released. cool cards,1
988,137380364,1293460,"The first impression that appeared about the game is its similarity to Thronebreaker: The Witcher Tales, only here everything is much more complicated.

In place of the story, the graphics, and it looks very nice here, no pixels, stunning crisp drawing, appropriate music, character animations are both simple and beautiful, all the effects of combat... Oh, you have to see it all.  Above the project very much tried.

Who likes turn-based games, the Middle Ages, magic, knights and other things, recommended for purchase!",1
989,137379824,1293460,"I already love this game, I've been looking forward to it since the announcement and I was not disappointed!
Usually I am wary of new releases but this is well functioning product that was actually tested properly

Largely the same banger soundtrack from the first game, but that's a good thing - as well as the assets, apart from the newly introduced characters. The art is beautiful and the clarity is good once you get used to the battles

Overall just very happy with this game for its low price, well worth the wait and the money, I know I'll enjoy this all the way through",1
990,137379610,1293460,"It was unexpectedly cool. A lot of cool mechanics in the game. The gameplay and graphics are cool, I liked it all!",1
991,137378203,1293460,"The game is beautiful, exciting plot, but it is difficult, you need to think through every step, otherwise you will not win.",1
992,137380202,2360030,"18 years and I still don't know what the mystery of the volcano is. The game is at the same unfished state as it was upon original release with ehh... few tweaks... like no voice acting, even the polish one is gone for some reason, more visual gliches somehow, and you can now ass-pound those club guys. A night and day difference as you can see. It didn't bother me as a kid, but the story is so dumb it's funny - Remember kids fasten your seatbelts, otherwise you're going to awake an entire hellspawn. 

Oh, and those pixels glitching at the elephant intro? Don't worry guys it's intentional, just their unique trademark, it's been here since 2005",0
993,137382691,2360020,"Game of my childhood. Im so happy it was re-released, in past i had a lot of trouble trying to run this on modern hardware.",1
994,137381634,2360020,"Sick game,
I was in remission, but after starting to play the game,
the cancer was back!
still cool game
10/10",1
995,137381466,2360020,"best game i've ever played 
very based would buy again
",1
996,137379750,2360020,"Wish there is option (maybe there is but I can't find it) for tank controls, but it is good game after all.",1
997,137379533,2360020,"[ENG]
As a connoisseur of Kangurek Kao games, I am convinced that the first installment of this series is by no means for babies. The clumsiness of camera controls and movement, lack of clues, terrifying monsters that cannot be eliminated permanently (unless we use a flying glove) and the agony cry of a kangaroo when it falls endlessly freezes the blood. The challenge itself is to complete the game, not to mention finding all the hidden rooms, bonus levels and all the ducats. The only facilitation here is the ability to put on a gauntlet with a flag marking a new respawn point, unfortunately, these are also limited.
That being said, I am convinced that you should play this game. The music is perfectly matched to each level, it is original and enjoyable. There will also be well-known classics (for example, a remix of the song ""Drunken Sailor"" in one of the sea levels). Personally, I love the space level tracks, they're kind of synthwave. The levels themselves are colorful and pleasing to the eye, but beware of levels where the camera is set to the side - playing with a keyboard is a Torment 13. The story itself is a pantomime, which is a universal way of telling it, regardless of nationality, culture or age of the player.
To sum up - the game has grown old, but it effectively and pleasantly kills time for a few hours.

TL;DR
Cool but difficult.

[PL]
Jako koneser gier Kangurek Kao jestem przekonany iż pierwsza odsłona tej serii nie jest bynajmniej dla bobasków. Toporność sterowania i ruchu kamery, brak wskazówek, przerażające potwory, których nie da się pozbyć permanentnie(chyba że użyjemy latającej rękawicy) oraz agoniczny krzyk kangurka, gdy ten spada w nieskończoność mrozi krew w żyłach. Samym wyzwaniem jest przejście tej gry do końca, nie mówiąc też o znalezieniu wszystkich ukrytych pokoi, bonusowych poziomów i wszystkich dukatów. Jedynym ułatwieniem jest tutaj możliwość postawienia rękawicy z flagą oznaczającą nowy punkt odrodzenia, niestety i te są limitowane.
To powiedziawszy jestem przekonany, że powinniście Państwo zagrać w tą grę. Muzyka jest idealnie dobrana do każdego poziomu, jest oryginalna i przyjemna. Znajdą się tu także znane klasyki (przykładowo remix utworu „Drunken Sailor” w jednym z morskich poziomów). Osobiście uwielbiam utwory z poziomów kosmicznych, są one z rodzaju synthwave. Same poziomy są kolorowe i przyjemne dla oka, natomiast strzeżcie się poziomów gdzie kamera ustawiona jest z boku – granie na klawiaturze to udręka 13. Sama opowieść jest pantomimą, co jest uniwersalnym, nie baczącym na narodowość, kulturę, czy wiek gracza, sposobem na jej przedstawienie.
Podsumowując - gra zestarzała się, ale skutecznie i przyjemnie zabija czas na parę godzin.

TL;DR
Fajne, ale trudne.
",1
998,137378946,2360020,"pros: kangaroo
cons: none",1
999,137380638,1623940,"I bought this for the amazing worldbuilding...

Yeah...          The worldbuilding...

(I definitely did not buy this to see naked violin guy no no no)",1
1000,137380178,1623940,"Pretty good game here, some of times though the game has issues with jumps and landijng it correctly, but it is a nice little game. I am well in the 400 range for fps on max settings, the story is there but i wish it was a little more in focus. It also reminds me of little nightmares in a way. The graphics are pretty as well, and no issues with fps or stuttering, so i recommend it.",1
1001,137379883,1623940,"just wow.


only an hour in, but my god. A few technical bugs so far stop this from being my favourite gaming experience, but it's damn close. this is class",1
1002,137378370,1861630,"""Junk Survivor"" couldn't have a more fitting name.  It's pretty assets from the Unreal Marketplace and looks good in the video and screenshots sure, but it's nothing but yet another lazily cobbled together pile of asset JUNK.

https://youtu.be/6yKfajwPB78

If this games graphics and art style look familiar, that's because it ""is"" familiar.  The UI and crafting system is from the ""Easy RPG survival"" asset kit on the Unreal Marketplace, and the zombies and world are comprised of the all too popular Polygon apocalypse asset packs.  This asset cobbling developer, like so many now on Steam who want to call themselves ""developers"" really only know how to cobble together assets and hit the export button.  Both kits used in this JUNK have been used in well over 200 asset trash zombies games on Steam already.  This is nothing new and that's why it looks so familiar.  (Check out my video review on Youtube of ""Iron Survival"" for one such example of these same kits mashed together and this was more than two year ago now)


Avoid this at all costs is my recommendation and put your hard earned money into one of the many survival games here on Steam that have actual ""effort"" put into them by developers who actually know how to code and not just cobble together asset packs into a big in-cohesive mess.",0
